observation_id,profile,policy,regime,disruption,phase_offset,deadline,trusted_recovery_success,recovery_completion_slot,contacts_consumed,cryptographic_bytes_transferred,transition_attempts,legacy_exposure_slots,control_unavailable_slots,dual_epoch_overlap_slots,rollback_invoked,stale_epoch_acceptance,terminal_state,proof_accepted_slot,commit_slot
S8-0119,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,24,1,8,2,12560,1,0,8,0,0,0,TRUST_RESTORED,8,8
S8-0120,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,48,1,8,2,12560,1,0,8,0,0,0,TRUST_RESTORED,8,8
S8-0121,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,12,1,7,2,12560,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0122,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,24,1,7,2,12560,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0123,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,48,1,7,2,12560,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0124,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,12,1,6,2,12560,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0125,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,24,1,6,2,12560,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0126,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,48,1,6,2,12560,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0127,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,12,1,5,2,12560,2,0,5,0,0,0,TRUST_RESTORED,0,5
S8-0128,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,24,1,5,2,12560,2,0,5,0,0,0,TRUST_RESTORED,0,5
S8-0129,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,48,1,5,2,12560,2,0,5,0,0,0,TRUST_RESTORED,0,5
S8-0130,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,12,1,10,2,12560,2,0,10,0,0,0,TRUST_RESTORED,4,10
S8-0131,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,24,1,10,2,12560,2,0,10,0,0,0,TRUST_RESTORED,4,10
S8-0132,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,48,1,10,2,12560,2,0,10,0,0,0,TRUST_RESTORED,4,10
S8-0133,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,12,1,9,2,12560,2,0,9,0,0,0,TRUST_RESTORED,3,9
S8-0134,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,24,1,9,2,12560,2,0,9,0,0,0,TRUST_RESTORED,3,9
S8-0135,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,48,1,9,2,12560,2,0,9,0,0,0,TRUST_RESTORED,3,9
S8-0136,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,12,1,8,2,12560,2,0,8,0,0,0,TRUST_RESTORED,2,8
S8-0137,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,24,1,8,2,12560,2,0,8,0,0,0,TRUST_RESTORED,2,8
S8-0138,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,48,1,8,2,12560,2,0,8,0,0,0,TRUST_RESTORED,2,8
S8-0139,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,12,1,7,2,12560,2,0,7,0,0,0,TRUST_RESTORED,1,7
S8-0140,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,24,1,7,2,12560,2,0,7,0,0,0,TRUST_RESTORED,1,7
S8-0141,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,48,1,7,2,12560,2,0,7,0,0,0,TRUST_RESTORED,1,7
S8-0142,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,12,1,6,2,12560,2,0,6,0,0,0,TRUST_RESTORED,0,6
S8-0143,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,24,1,6,2,12560,2,0,6,0,0,0,TRUST_RESTORED,0,6
S8-0144,PROFILE_512_44,P0_HARD_CUTOVER,R2_PERIODIC_MEDIUM,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,48,1,6,2,12560,2,0,6,0,0,0,TRUST_RESTORED,0,6
S8-0145,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,0,12,1,0,1,12560,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0146,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,0,24,1,0,1,12560,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0147,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,0,48,1,0,1,12560,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0148,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,1,12,1,10,1,12560,1,0,10,0,0,0,TRUST_RESTORED,10,10
S8-0149,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,1,24,1,10,1,12560,1,0,10,0,0,0,TRUST_RESTORED,10,10
S8-0150,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,1,48,1,10,1,12560,1,0,10,0,0,0,TRUST_RESTORED,10,10
S8-0151,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,2,12,1,9,1,12560,1,0,9,0,0,0,TRUST_RESTORED,9,9
S8-0152,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,2,24,1,9,1,12560,1,0,9,0,0,0,TRUST_RESTORED,9,9
S8-0153,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,2,48,1,9,1,12560,1,0,9,0,0,0,TRUST_RESTORED,9,9
S8-0154,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,3,12,1,8,1,12560,1,0,8,0,0,0,TRUST_RESTORED,8,8
S8-0155,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,3,24,1,8,1,12560,1,0,8,0,0,0,TRUST_RESTORED,8,8
S8-0156,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,3,48,1,8,1,12560,1,0,8,0,0,0,TRUST_RESTORED,8,8
S8-0157,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,4,12,1,7,1,12560,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0158,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,4,24,1,7,1,12560,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0159,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,4,48,1,7,1,12560,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0160,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,5,12,1,6,1,12560,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0161,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,5,24,1,6,1,12560,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0162,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A0_NONE,5,48,1,6,1,12560,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0163,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,12,1,0,1,14980,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0164,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,24,1,0,1,14980,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0165,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,48,1,0,1,14980,1,0,0,0,0,0,TRUST_RESTORED,0,0
S8-0166,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,12,1,10,1,14980,1,0,10,0,0,0,TRUST_RESTORED,10,10
S8-0167,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,24,1,10,1,14980,1,0,10,0,0,0,TRUST_RESTORED,10,10
S8-0168,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,48,1,10,1,14980,1,0,10,0,0,0,TRUST_RESTORED,10,10
S8-0169,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,12,1,9,1,14980,1,0,9,0,0,0,TRUST_RESTORED,9,9
S8-0170,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,24,1,9,1,14980,1,0,9,0,0,0,TRUST_RESTORED,9,9
S8-0171,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,48,1,9,1,14980,1,0,9,0,0,0,TRUST_RESTORED,9,9
S8-0172,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,12,1,8,1,14980,1,0,8,0,0,0,TRUST_RESTORED,8,8
S8-0173,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,24,1,8,1,14980,1,0,8,0,0,0,TRUST_RESTORED,8,8
S8-0174,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,3,48,1,8,1,14980,1,0,8,0,0,0,TRUST_RESTORED,8,8
S8-0175,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,12,1,7,1,14980,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0176,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,24,1,7,1,14980,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0177,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,4,48,1,7,1,14980,1,0,7,0,0,0,TRUST_RESTORED,7,7
S8-0178,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,12,1,6,1,14980,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0179,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,24,1,6,1,14980,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0180,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,5,48,1,6,1,14980,1,0,6,0,0,0,TRUST_RESTORED,6,6
S8-0181,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,12,1,11,2,12560,1,0,11,0,0,0,TRUST_RESTORED,11,11
S8-0182,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,24,1,11,2,12560,1,0,11,0,0,0,TRUST_RESTORED,11,11
S8-0183,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,0,48,1,11,2,12560,1,0,11,0,0,0,TRUST_RESTORED,11,11
S8-0184,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,12,0,,1,5300,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-0185,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,24,1,22,2,12560,1,0,22,0,0,0,TRUST_RESTORED,22,22
S8-0186,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,1,48,1,22,2,12560,1,0,22,0,0,0,TRUST_RESTORED,22,22
S8-0187,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,12,0,,1,5300,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-0188,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,24,1,21,2,12560,1,0,21,0,0,0,TRUST_RESTORED,21,21
S8-0189,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,2,48,1,21,2,12560,1,0,21,0,0,0,TRUST_RESTORED,21,21
S8-0190,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,12,0,,1,5300,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-0191,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,24,1,20,2,12560,1,0,20,0,0,0,TRUST_RESTORED,20,20
S8-0192,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,3,48,1,20,2,12560,1,0,20,0,0,0,TRUST_RESTORED,20,20
S8-0193,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,12,0,,1,5300,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-0194,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,24,1,19,2,12560,1,0,19,0,0,0,TRUST_RESTORED,19,19
S8-0195,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,4,48,1,19,2,12560,1,0,19,0,0,0,TRUST_RESTORED,19,19
S8-0196,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,12,0,,1,5300,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-0197,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,24,1,18,2,12560,1,0,18,0,0,0,TRUST_RESTORED,18,18
S8-0198,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A2_DELAY_FIRST_TRANSITION_PROOF_ONE_CONTACT,5,48,1,18,2,12560,1,0,18,0,0,0,TRUST_RESTORED,18,18
S8-0199,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,12,1,11,2,12560,2,0,11,0,0,0,TRUST_RESTORED,0,11
S8-0200,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,24,1,11,2,12560,2,0,11,0,0,0,TRUST_RESTORED,0,11
S8-0201,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,0,48,1,11,2,12560,2,0,11,0,0,0,TRUST_RESTORED,0,11
S8-0202,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,12,0,,1,7720,1,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,10,
S8-0203,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,24,1,22,2,12560,2,0,22,0,0,0,TRUST_RESTORED,10,22
S8-0204,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,1,48,1,22,2,12560,2,0,22,0,0,0,TRUST_RESTORED,10,22
S8-0205,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,12,0,,1,7720,1,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,9,
S8-0206,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,24,1,21,2,12560,2,0,21,0,0,0,TRUST_RESTORED,9,21
S8-0207,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,2,48,1,21,2,12560,2,0,21,0,0,0,TRUST_RESTORED,9,21
S8-0208,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,12,0,,1,7720,1,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,8,
S8-0209,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,24,1,20,2,12560,2,0,20,0,0,0,TRUST_RESTORED,8,20
S8-0210,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,3,48,1,20,2,12560,2,0,20,0,0,0,TRUST_RESTORED,8,20
S8-0211,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,12,0,,1,7720,1,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,7,
S8-0212,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,24,1,19,2,12560,2,0,19,0,0,0,TRUST_RESTORED,7,19
S8-0213,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,4,48,1,19,2,12560,2,0,19,0,0,0,TRUST_RESTORED,7,19
S8-0214,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,12,0,,1,7720,1,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,6,
S8-0215,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,24,1,18,2,12560,2,0,18,0,0,0,TRUST_RESTORED,6,18
S8-0216,PROFILE_512_44,P0_HARD_CUTOVER,R3_SPARSE_LARGE,A3_STALE_EPOCH_REPLAY_AT_COMMIT,5,48,1,18,2,12560,2,0,18,0,0,0,TRUST_RESTORED,6,18
S8-0217,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,0,12,1,1,2,12560,1,0,1,0,0,0,TRUST_RESTORED,0,1
S8-0218,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,0,24,1,1,2,12560,1,0,1,0,0,0,TRUST_RESTORED,0,1
S8-0219,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,0,48,1,1,2,12560,1,0,1,0,0,0,TRUST_RESTORED,0,1
S8-0220,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,1,12,0,,1,8192,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,0,
S8-0221,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,1,24,1,12,2,12560,1,0,12,0,0,0,TRUST_RESTORED,0,12
S8-0222,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,1,48,1,12,2,12560,1,0,12,0,0,0,TRUST_RESTORED,0,12
S8-0223,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,2,12,0,,1,8192,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,11,
S8-0224,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,2,24,1,12,2,12560,1,0,12,0,0,0,TRUST_RESTORED,11,12
S8-0225,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,2,48,1,12,2,12560,1,0,12,0,0,0,TRUST_RESTORED,11,12
S8-0226,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,3,12,1,11,2,12560,1,0,11,0,0,0,TRUST_RESTORED,10,11
S8-0227,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,3,24,1,11,2,12560,1,0,11,0,0,0,TRUST_RESTORED,10,11
S8-0228,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,3,48,1,11,2,12560,1,0,11,0,0,0,TRUST_RESTORED,10,11
S8-0229,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,4,12,1,10,2,12560,1,0,10,0,0,0,TRUST_RESTORED,9,10
S8-0230,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,4,24,1,10,2,12560,1,0,10,0,0,0,TRUST_RESTORED,9,10
S8-0231,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,4,48,1,10,2,12560,1,0,10,0,0,0,TRUST_RESTORED,9,10
S8-0232,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,5,12,1,9,2,12560,1,0,9,0,0,0,TRUST_RESTORED,8,9
S8-0233,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,5,24,1,9,2,12560,1,0,9,0,0,0,TRUST_RESTORED,8,9
S8-0234,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A0_NONE,5,48,1,9,2,12560,1,0,9,0,0,0,TRUST_RESTORED,8,9
S8-0235,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,12,1,1,2,14980,1,0,1,0,0,0,TRUST_RESTORED,1,1
S8-0236,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,24,1,1,2,14980,1,0,1,0,0,0,TRUST_RESTORED,1,1
S8-0237,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,0,48,1,1,2,14980,1,0,1,0,0,0,TRUST_RESTORED,1,1
S8-0238,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,12,0,,1,8192,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-0239,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,24,1,12,2,14980,1,0,12,0,0,0,TRUST_RESTORED,12,12
S8-0240,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,1,48,1,12,2,14980,1,0,12,0,0,0,TRUST_RESTORED,12,12
S8-0241,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,12,0,,1,8192,0,0,12,0,0,0,INSUFFICIENT_MATERIAL_TRANSFER,,
S8-0242,PROFILE_512_44,P0_HARD_CUTOVER,R4_CLUSTERED_MEDIUM,A1_DROP_FIRST_LARGEST_OBJECT_FRAGMENT,2,24,1,12,2,14980,1,0,12,0,0,0,TRUST_RESTORED,12,12
